time,time_change,time,time_change,h,F,buoyancy,Fv(N),x/d,y/d,Cfr,Cfv
40.344,23.05,40.344,23.05,56.95,1.341672194,0.328736255,1.012935939,0,0.92375,0,0.403034404
40.324,23.03,40.324,23.03,56.97,1.341759101,0.328736255,1.013022846,0,0.92425,0,0.403068984
40.304,23.01,40.304,23.01,56.99,1.342147675,0.328736255,1.01341142,0,0.92475,0,0.403223592
40.284,22.99,40.284,22.99,57.01,1.340861869,0.328736255,1.012125613,0,0.92525,0,0.402711986
40.264,22.97,40.264,22.97,57.03,1.339561784,0.328736255,1.010825529,0,0.92575,0,0.402194699
40.244,22.95,40.244,22.95,57.05,1.338971973,0.328736255,1.010235717,0,0.92625,0,0.40196002
40.219,22.925,40.219,22.925,57.075,1.339220393,0.328736255,1.010484138,0,0.926875,0,0.402058864
40.199,22.905,40.199,22.905,57.095,1.333548536,0.328736255,1.004812281,0,0.927375,0,0.399802103
40.179,22.885,40.179,22.885,57.115,1.337759911,0.328736255,1.009023655,0,0.927875,0,0.401477756
40.159,22.865,40.159,22.865,57.135,1.336118927,0.328736255,1.007382672,0,0.928375,0,0.40082483
40.139,22.845,40.139,22.845,57.155,1.334876711,0.328736255,1.006140456,0,0.928875,0,0.400330568
40.119,22.825,40.119,22.825,57.175,1.333572204,0.328736255,1.004835949,0,0.929375,0,0.399811521
40.099,22.805,40.099,22.805,57.195,1.347095637,0.328736255,1.018359381,0,0.929875,0,0.405192323
40.079,22.785,40.079,22.785,57.215,1.312514447,0.328736255,0.983778192,0,0.930375,0,0.391432905
40.054,22.76,40.054,22.76,57.24,1.327353275,0.328736255,0.99861702,0,0.931,0,0.397337088
40.034,22.74,40.034,22.74,57.26,1.305672162,0.328736255,0.976935907,0,0.9315,0,0.388710447
40.014,22.72,40.014,22.72,57.28,1.306037863,0.328736255,0.977301608,0,0.932,0,0.388855954
39.994,22.7,39.994,22.7,57.3,1.306499573,0.328736255,0.977763318,0,0.9325,0,0.389039663
39.974,22.68,39.974,22.68,57.32,1.303537473,0.328736255,0.974801218,0,0.933,0,0.387861081
39.954,22.66,39.954,22.66,57.34,1.304530823,0.328736255,0.975794568,0,0.9335,0,0.388256322
39.934,22.64,39.934,22.64,57.36,1.302455004,0.328736255,0.973718748,0,0.934,0,0.38743038
39.909,22.615,39.909,22.615,57.385,1.302137772,0.328736255,0.973401516,0,0.934625,0,0.387304157
39.889,22.595,39.889,22.595,57.405,1.301809971,0.328736255,0.973073716,0,0.935125,0,0.38717373
39.869,22.575,39.869,22.575,57.425,1.301531855,0.328736255,0.9727956,0,0.935625,0,0.387063071
39.849,22.555,39.849,22.555,57.445,1.300029935,0.328736255,0.971293679,0,0.936125,0,0.386465476
39.829,22.535,39.829,22.535,57.465,1.298724826,0.328736255,0.969988571,0,0.936625,0,0.385946189
39.809,22.515,39.809,22.515,57.485,1.297581509,0.328736255,0.968845254,0,0.937125,0,0.385491278
39.789,22.495,39.789,22.495,57.505,1.295964266,0.328736255,0.967228011,0,0.937625,0,0.384847798
39.769,22.475,39.769,22.475,57.525,1.295052607,0.328736255,0.966316351,0,0.938125,0,0.38448506
39.744,22.45,39.744,22.45,57.55,1.293483774,0.328736255,0.964747519,0,0.93875,0,0.383860841
39.724,22.43,39.724,22.43,57.57,1.293165517,0.328736255,0.964429262,0,0.93925,0,0.383734211
39.704,22.41,39.704,22.41,57.59,1.293041456,0.328736255,0.964305201,0,0.93975,0,0.383684849
39.684,22.39,39.684,22.39,57.61,1.292381239,0.328736255,0.963644984,0,0.94025,0,0.383422156
39.664,22.37,39.664,22.37,57.63,1.292285358,0.328736255,0.963549103,0,0.94075,0,0.383384007
39.644,22.35,39.644,22.35,57.65,1.292148695,0.328736255,0.96341244,0,0.94125,0,0.38332963
39.624,22.33,39.624,22.33,57.67,1.292018306,0.328736255,0.963282051,0,0.94175,0,0.38327775
39.599,22.305,39.599,22.305,57.695,1.292264629,0.328736255,0.963528374,0,0.942375,0,0.383375759
39.579,22.285,39.579,22.285,57.715,1.292752884,0.328736255,0.964016628,0,0.942875,0,0.383570029
39.559,22.265,39.559,22.265,57.735,1.29163005,0.328736255,0.962893794,0,0.943375,0,0.383123268
39.539,22.245,39.539,22.245,57.755,1.294088895,0.328736255,0.96535264,0,0.943875,0,0.384101611
39.519,22.225,39.519,22.225,57.775,1.293617238,0.328736255,0.964880983,0,0.944375,0,0.383913945
39.499,22.205,39.499,22.205,57.795,1.291213313,0.328736255,0.962477057,0,0.944875,0,0.382957453
39.479,22.185,39.479,22.185,57.815,1.290853478,0.328736255,0.962117223,0,0.945375,0,0.38281428
39.459,22.165,39.459,22.165,57.835,1.275801777,0.328736255,0.947065522,0,0.945875,0,0.376825398
39.434,22.14,39.434,22.14,57.86,1.275375244,0.328736255,0.946638989,0,0.9465,0,0.376655686
39.414,22.12,39.414,22.12,57.88,1.264536854,0.328736255,0.935800599,0,0.947,0,0.372343228
39.394,22.1,39.394,22.1,57.9,1.26462378,0.328736255,0.935887525,0,0.9475,0,0.372377814
39.374,22.08,39.374,22.08,57.92,1.264693327,0.328736255,0.935957072,0,0.948,0,0.372405486
39.354,22.06,39.354,22.06,57.94,1.264586329,0.328736255,0.935850074,0,0.9485,0,0.372362913
39.334,22.04,39.334,22.04,57.96,1.264308932,0.328736255,0.935572677,0,0.949,0,0.37225254
39.314,22.02,39.314,22.02,57.98,1.263538979,0.328736255,0.934802724,0,0.9495,0,0.371946186
39.289,21.995,39.289,21.995,58.005,1.263240077,0.328736255,0.934503822,0,0.950125,0,0.371827257
39.269,21.975,39.269,21.975,58.025,1.26257232,0.328736255,0.933836064,0,0.950625,0,0.371561564
39.249,21.955,39.249,21.955,58.045,1.26227691,0.328736255,0.933540655,0,0.951125,0,0.371444025
39.229,21.935,39.229,21.935,58.065,1.262010076,0.328736255,0.933273821,0,0.951625,0,0.371337855
39.209,21.915,39.209,21.915,58.085,1.260623482,0.328736255,0.931887227,0,0.952125,0,0.370786146
39.189,21.895,39.189,21.895,58.105,1.259380122,0.328736255,0.930643867,0,0.952625,0,0.370291429
39.169,21.875,39.169,21.875,58.125,1.258897072,0.328736255,0.930160817,0,0.953125,0,0.37009923
39.144,21.85,39.144,21.85,58.15,1.258602028,0.328736255,0.929865773,0,0.95375,0,0.369981835
39.124,21.83,39.124,21.83,58.17,1.258849534,0.328736255,0.930113279,0,0.95425,0,0.370080315
39.104,21.81,39.104,21.81,58.19,1.259093812,0.328736255,0.930357557,0,0.95475,0,0.37017751
39.084,21.79,39.084,21.79,58.21,1.258840251,0.328736255,0.930103996,0,0.95525,0,0.370076621
39.064,21.77,39.064,21.77,58.23,1.258900539,0.328736255,0.930164284,0,0.95575,0,0.370100609
39.044,21.75,39.044,21.75,58.25,1.258124645,0.328736255,0.929388389,0,0.95625,0,0.369791891
39.024,21.73,39.024,21.73,58.27,1.255920818,0.328736255,0.927184563,0,0.95675,0,0.368915016
39.004,21.71,39.004,21.71,58.29,1.254531607,0.328736255,0.925795352,0,0.95725,0,0.368362266
38.979,21.685,38.979,21.685,58.315,1.25281558,0.328736255,0.924079324,0,0.957875,0,0.367679481
38.959,21.665,38.959,21.665,58.335,1.251277287,0.328736255,0.922541032,0,0.958375,0,0.367067414
38.939,21.645,38.939,21.645,58.355,1.250342201,0.328736255,0.921605945,0,0.958875,0,0.366695354
38.919,21.625,38.919,21.625,58.375,1.249484714,0.328736255,0.920748459,0,0.959375,0,0.366354172
38.899,21.605,38.899,21.605,58.395,1.247978708,0.328736255,0.919242453,0,0.959875,0,0.365754951
38.879,21.585,38.879,21.585,58.415,1.247426794,0.328736255,0.918690538,0,0.960375,0,0.365535351
38.859,21.565,38.859,21.565,58.435,1.242804,0.328736255,0.914067744,0,0.960875,0,0.363696
38.834,21.54,38.834,21.54,58.46,1.230978095,0.328736255,0.90224184,0,0.9615,0,0.358990622
38.814,21.52,38.814,21.52,58.48,1.233708697,0.328736255,0.904972442,0,0.962,0,0.360077094
38.794,21.5,38.794,21.5,58.5,1.221870016,0.328736255,0.89313376,0,0.9625,0,0.355366632
38.774,21.48,38.774,21.48,58.52,1.220976729,0.328736255,0.892240474,0,0.963,0,0.355011205
38.754,21.46,38.754,21.46,58.54,1.221078658,0.328736255,0.892342402,0,0.9635,0,0.355051761
38.734,21.44,38.734,21.44,58.56,1.219967403,0.328736255,0.891231147,0,0.964,0,0.354609606
38.714,21.42,38.714,21.42,58.58,1.220000093,0.328736255,0.891263838,0,0.9645,0,0.354622614
38.694,21.4,38.694,21.4,58.6,1.220203533,0.328736255,0.891467277,0,0.965,0,0.35470356
38.669,21.375,38.669,21.375,58.625,1.219130616,0.328736255,0.890394361,0,0.965625,0,0.354276659
38.649,21.355,38.649,21.355,58.645,1.218382212,0.328736255,0.889645957,0,0.966125,0,0.353978879
38.629,21.335,38.629,21.335,58.665,1.218325772,0.328736255,0.889589516,0,0.966625,0,0.353956422
38.609,21.315,38.609,21.315,58.685,1.217969611,0.328736255,0.889233356,0,0.967125,0,0.353814711
38.589,21.295,38.589,21.295,58.705,1.2175784,0.328736255,0.888842144,0,0.967625,0,0.353659052
38.569,21.275,38.569,21.275,58.725,1.217486172,0.328736255,0.888749917,0,0.968125,0,0.353622356
38.549,21.255,38.549,21.255,58.745,1.217000983,0.328736255,0.888264728,0,0.968625,0,0.353429306
38.524,21.23,38.524,21.23,58.77,1.215173553,0.328736255,0.886437298,0,0.96925,0,0.352702194
38.504,21.21,38.504,21.21,58.79,1.214066422,0.328736255,0.885330167,0,0.96975,0,0.352261681
38.484,21.19,38.484,21.19,58.81,1.212933176,0.328736255,0.884196921,0,0.97025,0,0.351810777
38.464,21.17,38.464,21.17,58.83,1.212036118,0.328736255,0.883299862,0,0.97075,0,0.351453848
38.444,21.15,38.444,21.15,58.85,1.211843652,0.328736255,0.883107397,0,0.97125,0,0.351377269
38.424,21.13,38.424,21.13,58.87,1.211631312,0.328736255,0.882895057,0,0.97175,0,0.351292781
38.404,21.11,38.404,21.11,58.89,1.211110723,0.328736255,0.882374468,0,0.97225,0,0.351085646
38.384,21.09,38.384,21.09,58.91,1.211403329,0.328736255,0.882667073,0,0.97275,0,0.35120207
38.359,21.065,38.359,21.065,58.935,1.209736984,0.328736255,0.881000729,0,0.973375,0,0.350539052
38.339,21.045,38.339,21.045,58.955,1.211529955,0.328736255,0.882793699,0,0.973875,0,0.351252453
38.319,21.025,38.319,21.025,58.975,1.211930283,0.328736255,0.883194028,0,0.974375,0,0.351411738
38.299,21.005,38.299,21.005,58.995,1.211309556,0.328736255,0.882573301,0,0.974875,0,0.351164759
38.279,20.985,38.279,20.985,59.015,1.210385903,0.328736255,0.881649648,0,0.975375,0,0.350797249
38.259,20.965,38.259,20.965,59.035,1.208116329,0.328736255,0.879380074,0,0.975875,0,0.349894214
38.239,20.945,38.239,20.945,59.055,1.207350766,0.328736255,0.87861451,0,0.976375,0,0.349589606
38.214,20.92,38.214,20.92,59.08,1.196481575,0.328736255,0.86774532,0,0.977,0,0.345264893
38.194,20.9,38.194,20.9,59.1,1.195167681,0.328736255,0.866431426,0,0.9775,0,0.344742111
38.174,20.88,38.174,20.88,59.12,1.196169616,0.328736255,0.86743336,0,0.978,0,0.345140768
38.154,20.86,38.154,20.86,59.14,1.183898639,0.328736255,0.855162383,0,0.9785,0,0.340258301
38.134,20.84,38.134,20.84,59.16,1.183192101,0.328736255,0.854455846,0,0.979,0,0.339977179
38.114,20.82,38.114,20.82,59.18,1.183371792,0.328736255,0.854635536,0,0.9795,0,0.340048675
38.094,20.8,38.094,20.8,59.2,1.182119242,0.328736255,0.853382986,0,0.98,0,0.339550302
38.069,20.775,38.069,20.775,59.225,1.180957624,0.328736255,0.852221368,0,0.980625,0,0.339088108
38.049,20.755,38.049,20.755,59.245,1.179516044,0.328736255,0.850779788,0,0.981125,0,0.338514522
38.029,20.735,38.029,20.735,59.265,1.179260478,0.328736255,0.850524223,0,0.981625,0,0.338412836
38.009,20.715,38.009,20.715,59.285,1.17953878,0.328736255,0.850802525,0,0.982125,0,0.338523569
37.989,20.695,37.989,20.695,59.305,1.179479919,0.328736255,0.850743663,0,0.982625,0,0.338500148
37.969,20.675,37.969,20.675,59.325,1.179284631,0.328736255,0.850548376,0,0.983125,0,0.338422446
37.949,20.655,37.949,20.655,59.345,1.179120169,0.328736255,0.850383914,0,0.983625,0,0.338357009
37.929,20.635,37.929,20.635,59.365,1.179370646,0.328736255,0.850634391,0,0.984125,0,0.33845667
37.904,20.61,37.904,20.61,59.39,1.179016315,0.328736255,0.85028006,0,0.98475,0,0.338315686
37.884,20.59,37.884,20.59,59.41,1.178637901,0.328736255,0.849901646,0,0.98525,0,0.33816512
37.864,20.57,37.864,20.57,59.43,1.178071201,0.328736255,0.849334946,0,0.98575,0,0.337939637
37.844,20.55,37.844,20.55,59.45,1.177559812,0.328736255,0.848823557,0,0.98625,0,0.337736162
37.824,20.53,37.824,20.53,59.47,1.176530972,0.328736255,0.847794716,0,0.98675,0,0.3373268
37.804,20.51,37.804,20.51,59.49,1.176014002,0.328736255,0.847277747,0,0.98725,0,0.337121104
37.784,20.49,37.784,20.49,59.51,1.17458307,0.328736255,0.845846815,0,0.98775,0,0.336551754
37.759,20.465,37.759,20.465,59.535,1.17263234,0.328736255,0.843896084,0,0.988375,0,0.335775583
37.739,20.445,37.739,20.445,59.555,1.17198888,0.328736255,0.843252625,0,0.988875,0,0.335519559
37.719,20.425,37.719,20.425,59.575,1.172908532,0.328736255,0.844172277,0,0.989375,0,0.335885477
37.699,20.405,37.699,20.405,59.595,1.16916168,0.328736255,0.840425424,0,0.989875,0,0.334394651
37.679,20.385,37.679,20.385,59.615,1.172513464,0.328736255,0.843777208,0,0.990375,0,0.335728284
37.659,20.365,37.659,20.365,59.635,1.171305975,0.328736255,0.84256972,0,0.990875,0,0.335247839
37.639,20.345,37.639,20.345,59.655,1.170318283,0.328736255,0.841582028,0,0.991375,0,0.334854849
37.619,20.325,37.619,20.325,59.675,1.168583839,0.328736255,0.839847584,0,0.991875,0,0.334164736
37.594,20.3,37.594,20.3,59.7,1.153933967,0.328736255,0.825197712,0,0.9925,0,0.328335737
37.574,20.28,37.574,20.28,59.72,1.14960324,0.328736255,0.820866985,0,0.993,0,0.326612596
37.554,20.26,37.554,20.26,59.74,1.16522675,0.328736255,0.836490494,0,0.9935,0,0.332828993
37.534,20.24,37.534,20.24,59.76,1.146112021,0.328736255,0.817375766,0,0.994,0,0.325223484
37.514,20.22,37.514,20.22,59.78,1.145872763,0.328736255,0.817136507,0,0.9945,0,0.325128286
37.494,20.2,37.494,20.2,59.8,1.145541105,0.328736255,0.81680485,0,0.995,0,0.324996323
37.474,20.18,37.474,20.18,59.82,1.143424984,0.328736255,0.814688729,0,0.9955,0,0.324154346
37.449,20.155,37.449,20.155,59.845,1.144264277,0.328736255,0.815528022,0,0.996125,0,0.32448829
37.429,20.135,37.429,20.135,59.865,1.14214758,0.328736255,0.813411324,0,0.996625,0,0.323646083
37.409,20.115,37.409,20.115,59.885,1.143056112,0.328736255,0.814319856,0,0.997125,0,0.324007576
37.389,20.095,37.389,20.095,59.905,1.141638329,0.328736255,0.812902074,0,0.997625,0,0.323443458
37.369,20.075,37.369,20.075,59.925,1.141049981,0.328736255,0.812313725,0,0.998125,0,0.323209362
37.349,20.055,37.349,20.055,59.945,1.14115603,0.328736255,0.812419775,0,0.998625,0,0.323251558
37.329,20.035,37.329,20.035,59.965,1.140869822,0.328736255,0.812133567,0,0.999125,0,0.323137679
37.304,20.01,37.304,20.01,59.99,1.139648095,0.328736255,0.81091184,0,0.99975,0,0.322651569
37.284,19.99,37.284,19.99,60.01,1.138970781,0.328736255,0.810234526,0,1.00025,0,0.322382075
37.264,19.97,37.264,19.97,60.03,1.139442127,0.328736255,0.810705872,0,1.00075,0,0.322569617
37.244,19.95,37.244,19.95,60.05,1.139445618,0.328736255,0.810709363,0,1.00125,0,0.322571006
37.224,19.93,37.224,19.93,60.07,1.139654989,0.328736255,0.810918733,0,1.00175,0,0.322654312
37.204,19.91,37.204,19.91,60.09,1.138870107,0.328736255,0.810133851,0,1.00225,0,0.322342018
37.184,19.89,37.184,19.89,60.11,1.138469502,0.328736255,0.809733247,0,1.00275,0,0.322182622
37.164,19.87,37.164,19.87,60.13,1.138828183,0.328736255,0.810091928,0,1.00325,0,0.322325337
37.139,19.845,37.139,19.845,60.155,1.136474745,0.328736255,0.80773849,0,1.003875,0,0.321388933
37.119,19.825,37.119,19.825,60.175,1.136069432,0.328736255,0.807333176,0,1.004375,0,0.321227664
37.099,19.805,37.099,19.805,60.195,1.136607108,0.328736255,0.807870853,0,1.004875,0,0.321441599
37.079,19.785,37.079,19.785,60.215,1.136503323,0.328736255,0.807767068,0,1.005375,0,0.321400304
37.059,19.765,37.059,19.765,60.235,1.135726937,0.328736255,0.806990682,0,1.005875,0,0.32109139
37.039,19.745,37.039,19.745,60.255,1.137188908,0.328736255,0.808452653,0,1.006375,0,0.32167309
37.019,19.725,37.019,19.725,60.275,1.137045113,0.328736255,0.808308858,0,1.006875,0,0.321615876
36.994,19.7,36.994,19.7,60.3,1.134821879,0.328736255,0.806085624,0,1.0075,0,0.320731279
36.974,19.68,36.974,19.68,60.32,1.132878758,0.328736255,0.804142503,0,1.008,0,0.319958136
36.954,19.66,36.954,19.66,60.34,1.122560707,0.328736255,0.793824452,0,1.0085,0,0.315852714
36.934,19.64,36.934,19.64,60.36,1.12113595,0.328736255,0.792399695,0,1.009,0,0.315285821
36.914,19.62,36.914,19.62,60.38,1.111080938,0.328736255,0.782344683,0,1.0095,0,0.311285059
36.894,19.6,36.894,19.6,60.4,1.111011755,0.328736255,0.7822755,0,1.01,0,0.311257532
36.874,19.58,36.874,19.58,60.42,1.11117176,0.328736255,0.782435505,0,1.0105,0,0.311321195
36.854,19.56,36.854,19.56,60.44,1.110642508,0.328736255,0.781906253,0,1.011,0,0.311110613
36.829,19.535,36.829,19.535,60.465,1.111052101,0.328736255,0.782315846,0,1.011625,0,0.311273585
36.809,19.515,36.809,19.515,60.485,1.111027606,0.328736255,0.78229135,0,1.012125,0,0.311263838
36.789,19.495,36.789,19.495,60.505,1.111193611,0.328736255,0.782457355,0,1.012625,0,0.31132989
36.769,19.475,36.769,19.475,60.525,1.110670478,0.328736255,0.781934223,0,1.013125,0,0.311121742
36.749,19.455,36.749,19.455,60.545,1.110290135,0.328736255,0.78155388,0,1.013625,0,0.310970408
36.729,19.435,36.729,19.435,60.565,1.109198484,0.328736255,0.780462229,0,1.014125,0,0.310536054
36.709,19.415,36.709,19.415,60.585,1.109094786,0.328736255,0.780358531,0,1.014625,0,0.310494794
36.684,19.39,36.684,19.39,60.61,1.108585458,0.328736255,0.779849203,0,1.01525,0,0.310292139
36.664,19.37,36.664,19.37,60.63,1.108212454,0.328736255,0.779476198,0,1.01575,0,0.310143725
36.644,19.35,36.644,19.35,60.65,1.107485523,0.328736255,0.778749268,0,1.01625,0,0.309854488
36.624,19.33,36.624,19.33,60.67,1.107309815,0.328736255,0.77857356,0,1.01675,0,0.309784576
36.604,19.31,36.604,19.31,60.69,1.10698852,0.328736255,0.778252265,0,1.01725,0,0.309656737
36.584,19.29,36.584,19.29,60.71,1.106126677,0.328736255,0.777390421,0,1.01775,0,0.309313821
36.564,19.27,36.564,19.27,60.73,1.105703911,0.328736255,0.776967656,0,1.01825,0,0.309145608
36.544,19.25,36.544,19.25,60.75,1.105223067,0.328736255,0.776486812,0,1.01875,0,0.308954286
36.519,19.225,36.519,19.225,60.775,1.10368212,0.328736255,0.774945865,0,1.019375,0,0.308341163
36.499,19.205,36.499,19.205,60.795,1.103617973,0.328736255,0.774881718,0,1.019875,0,0.308315639
36.479,19.185,36.479,19.185,60.815,1.102747222,0.328736255,0.774010967,0,1.020375,0,0.307969178
36.459,19.165,36.459,19.165,60.835,1.101113398,0.328736255,0.772377143,0,1.020875,0,0.307319101
36.439,19.145,36.439,19.145,60.855,1.100839937,0.328736255,0.772103682,0,1.021375,0,0.307210294
36.419,19.125,36.419,19.125,60.875,1.100571435,0.328736255,0.771835179,0,1.021875,0,0.30710346
36.399,19.105,36.399,19.105,60.895,1.099104506,0.328736255,0.77036825,0,1.022375,0,0.306519788
36.374,19.08,36.374,19.08,60.92,1.098329597,0.328736255,0.769593342,0,1.023,0,0.306211461
36.354,19.06,36.354,19.06,60.94,1.099231568,0.328736255,0.770495312,0,1.0235,0,0.306570344
36.334,19.04,36.334,19.04,60.96,1.084289334,0.328736255,0.755553079,0,1.024,0,0.300625018
36.314,19.02,36.314,19.02,60.98,1.085410001,0.328736255,0.756673746,0,1.0245,0,0.301070918
36.294,19,36.294,19,61,1.075582891,0.328736255,0.746846636,0,1.025,0,0.297160835
36.274,18.98,36.274,18.98,61.02,1.07528195,0.328736255,0.746545695,0,1.0255,0,0.297041094
36.254,18.96,36.254,18.96,61.04,1.076036596,0.328736255,0.74730034,0,1.026,0,0.297341358
36.229,18.935,36.229,18.935,61.065,1.075340937,0.328736255,0.746604682,0,1.026625,0,0.297064564
36.209,18.915,36.209,18.915,61.085,1.076611118,0.328736255,0.747874863,0,1.027125,0,0.297569953
36.189,18.895,36.189,18.895,61.105,1.07596865,0.328736255,0.747232395,0,1.027625,0,0.297314323
36.169,18.875,36.169,18.875,61.125,1.074869122,0.328736255,0.746132867,0,1.028125,0,0.296876835
36.149,18.855,36.149,18.855,61.145,1.074074098,0.328736255,0.745337842,0,1.028625,0,0.296560505
36.129,18.835,36.129,18.835,61.165,1.073623001,0.328736255,0.744886745,0,1.029125,0,0.296381019
36.109,18.815,36.109,18.815,61.185,1.072253127,0.328736255,0.743516872,0,1.029625,0,0.295835963
36.089,18.795,36.089,18.795,61.205,1.072435914,0.328736255,0.743699659,0,1.030125,0,0.295908692
36.064,18.77,36.064,18.77,61.23,1.072450373,0.328736255,0.743714117,0,1.03075,0,0.295914445
36.044,18.75,36.044,18.75,61.25,1.072104572,0.328736255,0.743368317,0,1.03125,0,0.295776855
36.024,18.73,36.024,18.73,61.27,1.071852454,0.328736255,0.743116198,0,1.03175,0,0.295676541
36.004,18.71,36.004,18.71,61.29,1.071508988,0.328736255,0.742772732,0,1.03225,0,0.29553988
35.984,18.69,35.984,18.69,61.31,1.070288894,0.328736255,0.741552638,0,1.03275,0,0.29505442
35.964,18.67,35.964,18.67,61.33,1.069380212,0.328736255,0.740643957,0,1.03325,0,0.294692867
35.944,18.65,35.944,18.65,61.35,1.068989724,0.328736255,0.740253469,0,1.03375,0,0.294537497
35.919,18.625,35.919,18.625,61.375,1.068182981,0.328736255,0.739446726,0,1.034375,0,0.294216504
35.899,18.605,35.899,18.605,61.395,1.067914186,0.328736255,0.739177931,0,1.034875,0,0.294109554
35.879,18.585,35.879,18.585,61.415,1.068133642,0.328736255,0.739397387,0,1.035375,0,0.294196873
35.859,18.565,35.859,18.565,61.435,1.066102278,0.328736255,0.737366023,0,1.035875,0,0.293388618
35.839,18.545,35.839,18.545,61.455,1.067692987,0.328736255,0.738956732,0,1.036375,0,0.294021542
35.819,18.525,35.819,18.525,61.475,1.068151306,0.328736255,0.739415051,0,1.036875,0,0.294203901
35.799,18.505,35.799,18.505,61.495,1.067445781,0.328736255,0.738709526,0,1.037375,0,0.293923181
35.779,18.485,35.779,18.485,61.515,1.06718886,0.328736255,0.738452605,0,1.037875,0,0.293820956
35.754,18.46,35.754,18.46,61.54,1.065733439,0.328736255,0.736997184,0,1.0385,0,0.293241862
35.734,18.44,35.734,18.44,61.56,1.064991946,0.328736255,0.736255691,0,1.039,0,0.292946832
35.714,18.42,35.714,18.42,61.58,1.056067529,0.328736255,0.727331273,0,1.0395,0,0.289395919
35.694,18.4,35.694,18.4,61.6,1.053990051,0.328736255,0.725253796,0,1.04,0,0.288569317
35.674,18.38,35.674,18.38,61.62,1.053968814,0.328736255,0.725232559,0,1.0405,0,0.288560867
35.654,18.36,35.654,18.36,61.64,1.044065268,0.328736255,0.715329013,0,1.041,0,0.284620371
35.634,18.34,35.634,18.34,61.66,1.043364794,0.328736255,0.714628538,0,1.0415,0,0.284341661
35.609,18.315,35.609,18.315,61.685,1.043161036,0.328736255,0.714424781,0,1.042125,0,0.284260588
35.589,18.295,35.589,18.295,61.705,1.043170342,0.328736255,0.714434087,0,1.042625,0,0.284264291
35.569,18.275,35.569,18.275,61.725,1.0441883,0.328736255,0.715452045,0,1.043125,0,0.284669324
35.549,18.255,35.549,18.255,61.745,1.043318122,0.328736255,0.714581867,0,1.043625,0,0.284323091
35.529,18.235,35.529,18.235,61.765,1.043604629,0.328736255,0.714868374,0,1.044125,0,0.284437088
35.509,18.215,35.509,18.215,61.785,1.042934594,0.328736255,0.714198338,0,1.044625,0,0.28417049
35.489,18.195,35.489,18.195,61.805,1.042068095,0.328736255,0.71333184,0,1.045125,0,0.283825721
35.469,18.175,35.469,18.175,61.825,1.042133279,0.328736255,0.713397024,0,1.045625,0,0.283851657
35.444,18.15,35.444,18.15,61.85,1.040929503,0.328736255,0.712193248,0,1.04625,0,0.28337269
35.424,18.13,35.424,18.13,61.87,1.041001314,0.328736255,0.712265059,0,1.04675,0,0.283401262
35.404,18.11,35.404,18.11,61.89,1.041413161,0.328736255,0.712676906,0,1.04725,0,0.283565131
35.384,18.09,35.384,18.09,61.91,1.041217375,0.328736255,0.712481119,0,1.04775,0,0.28348723
35.364,18.07,35.364,18.07,61.93,1.041132636,0.328736255,0.712396381,0,1.04825,0,0.283453514
35.344,18.05,35.344,18.05,61.95,1.04097649,0.328736255,0.712240234,0,1.04875,0,0.283391385
35.324,18.03,35.324,18.03,61.97,1.040251338,0.328736255,0.711515083,0,1.04925,0,0.283102856
35.299,18.005,35.299,18.005,61.995,1.038677536,0.328736255,0.709941281,0,1.049875,0,0.28247666
35.279,17.985,35.279,17.985,62.015,1.037756899,0.328736255,0.709020644,0,1.050375,0,0.282110351
35.259,17.965,35.259,17.965,62.035,1.036701722,0.328736255,0.707965467,0,1.050875,0,0.281690509
35.239,17.945,35.239,17.945,62.055,1.036215397,0.328736255,0.707479141,0,1.051375,0,0.281497006
35.219,17.925,35.219,17.925,62.075,1.036644511,0.328736255,0.707908256,0,1.051875,0,0.281667745
35.199,17.905,35.199,17.905,62.095,1.033771518,0.328736255,0.705035263,0,1.052375,0,0.280524618
35.179,17.885,35.179,17.885,62.115,1.036100234,0.328736255,0.707363979,0,1.052875,0,0.281451184
35.154,17.86,35.154,17.86,62.14,1.03462713,0.328736255,0.705890875,0,1.0535,0,0.280865055
35.134,17.84,35.134,17.84,62.16,1.034464906,0.328736255,0.70572865,0,1.054,0,0.280800508
35.114,17.82,35.114,17.82,62.18,1.030339453,0.328736255,0.701603198,0,1.0545,0,0.279159042
35.094,17.8,35.094,17.8,62.2,1.019978434,0.328736255,0.691242178,0,1.055,0,0.275036524
35.074,17.78,35.074,17.78,62.22,1.015323978,0.328736255,0.686587723,0,1.0555,0,0.273184575
35.054,17.76,35.054,17.76,62.24,1.029680287,0.328736255,0.700944032,0,1.056,0,0.278896769
35.034,17.74,35.034,17.74,62.26,1.012813351,0.328736255,0.684077096,0,1.0565,0,0.272185628
35.014,17.72,35.014,17.72,62.28,1.012937586,0.328736255,0.684201331,0,1.057,0,0.27223506
34.989,17.695,34.989,17.695,62.305,1.012798399,0.328736255,0.684062144,0,1.057625,0,0.272179679
34.969,17.675,34.969,17.675,62.325,1.012602784,0.328736255,0.683866529,0,1.058125,0,0.272101846
34.949,17.655,34.949,17.655,62.345,1.012474583,0.328736255,0.683738328,0,1.058625,0,0.272050837
34.929,17.635,34.929,17.635,62.365,1.010752298,0.328736255,0.682016042,0,1.059125,0,0.271365561
34.909,17.615,34.909,17.615,62.385,1.011286763,0.328736255,0.682550508,0,1.059625,0,0.271578218
