,x/d,y/d,CFr,CFv
524,2,0.7959999999999988,-0.09531376792509694,0.012032890035731032
525,2,0.7961249999999988,-0.09473394807286992,0.012162545383025932
526,2,0.7962499999999988,-0.09414997447209926,0.012288176645950227
527,2,0.7964999999999988,-0.09266485243378561,0.012429691668236062
528,2,0.7966249999999988,-0.09185364123318451,0.012466571440538015
529,2,0.7967499999999987,-0.09113816091330189,0.012619210474139228
530,2,0.7969999999999988,-0.08962743932757053,0.011926076244874238
531,2,0.7971249999999988,-0.08922573865422627,0.011348719302567499
532,2,0.7972499999999988,-0.08923908163219853,0.010792204621383798
533,2,0.7973749999999988,-0.08928865175195377,0.01021831568449843
534,2,0.7976249999999988,-0.0895685633342111,0.009509460752935538
535,2,0.7977499999999986,-0.0898367115414822,0.009309786935272266
536,2,0.7978749999999988,-0.09023854317467853,0.009185920371043757
537,2,0.7979999999999988,-0.09056661994350858,0.00926009658780387
538,2,0.7982499999999988,-0.09126819372950178,0.00961046082936592
539,2,0.7983749999999986,-0.09137811727272024,0.009674637323097542
540,2,0.7984999999999987,-0.09115365218743066,0.009528164078278261
541,2,0.7987499999999986,-0.09135232422145516,0.008981557092717411
542,2,0.7988749999999987,-0.09174462922718835,0.008527130476685206
543,2,0.7989999999999988,-0.09219729293010069,0.00816244658597014
544,2,0.7991249999999986,-0.09270322557678301,0.007844992311086365
545,2,0.7993749999999988,-0.09336609370025645,0.0074814749999293296
546,2,0.7994999999999987,-0.0935231473545031,0.007698850596113681
547,2,0.7996249999999987,-0.09367072420386219,0.008140445785293498
548,2,0.7998749999999987,-0.09317007858137531,0.00906496549074586
549,2,0.7999999999999987,-0.09268388085802237,0.009450904445736026
550,2,0.8001249999999986,-0.09205673486635674,0.009446558980876898
551,2,0.8002499999999987,-0.09157024185622918,0.009533787088116915
552,2,0.8004999999999987,-0.09126741250009636,0.010395509595246285
553,2,0.8006249999999987,-0.09108486921423087,0.010827182128313696
554,2,0.8007499999999986,-0.09080849080079975,0.011187607914546259
555,2,0.8008749999999987,-0.09072369097182621,0.011465299588731492
556,2,0.8011249999999986,-0.08964776513048094,0.01163919066671898
557,2,0.8012499999999987,-0.0892570818516793,0.01161648672379726
558,2,0.8013749999999987,-0.08894670912477551,0.011535043334443698
559,2,0.8016249999999987,-0.08827507081592352,0.010994376400612888
560,2,0.8017499999999986,-0.08782972368653492,0.010313601763922278
561,2,0.8018749999999987,-0.08772436457246066,0.009862132713302899
562,2,0.8019999999999987,-0.08794768952167936,0.009487139947041683
563,2,0.8022499999999987,-0.08842266576825278,0.00819102068542007
564,2,0.8023749999999985,-0.08879515209754399,0.0076891998018350696
565,2,0.8024999999999987,-0.08949989532652954,0.0074068131476945085
566,2,0.8026249999999987,-0.09026858853950083,0.007099986521375347
567,2,0.8028749999999987,-0.08401098673908777,0.010902418960169741
568,2,0.8029999999999987,-0.08540655825683204,0.00924160385787751
569,2,0.8031249999999985,-0.08894443901501155,0.007807823696976304
570,2,0.8033749999999987,-0.09420255689623293,0.0069356466872511355
571,2,0.8034999999999985,-0.09544254642384987,0.00739636763206726
572,2,0.8036249999999987,-0.09539247826499685,0.007650684374990076
573,2,0.8037499999999985,-0.0951167579982065,0.007996724582122148
574,2,0.8039999999999987,-0.09525742679210927,0.009062331704189606
575,2,0.8041249999999985,-0.09611269193021672,0.010015293112848565
576,2,0.8042499999999986,-0.09689483014160044,0.01105217041376239
577,2,0.8043749999999985,-0.09734056064062471,0.012012311820227292
578,2,0.8046249999999986,-0.0974304123979958,0.013816556506169963
579,2,0.8047499999999985,-0.09709776977387317,0.014596891331753683
580,2,0.8048749999999986,-0.09619801363368204,0.01520680860861054
581,2,0.8051249999999985,-0.09458477232846395,0.016469557011788302
582,2,0.8052499999999986,-0.09313184689108724,0.01638313661132996
583,2,0.8053749999999986,-0.0920861094201762,0.01645682423077636
584,2,0.8054999999999986,-0.0912192032574669,0.016545318463669578
585,2,0.8057499999999985,-0.08916443530778241,0.015628303021281716
586,2,0.8058749999999986,-0.08872771414640698,0.015395025033152722
587,2,0.8059999999999986,-0.08811460558766976,0.014511385562678863
588,2,0.8061249999999985,-0.08693677583083909,0.012650122411600788
589,2,0.8063749999999985,-0.08537802050704056,0.00925085746353658
590,2,0.8064999999999986,-0.08497672765606519,0.008414068226126187
591,2,0.8066249999999986,-0.08598660045567967,0.008536534626794389
592,2,0.8068749999999986,-0.08831798713844852,0.00802208094211352
593,2,0.8069999999999986,-0.08895888162353371,0.0077356357643317926
594,2,0.8071249999999985,-0.08974187133388593,0.0076760940904392365
595,2,0.8072499999999986,-0.08935865888997316,0.008203635465998909
596,2,0.8074999999999986,-0.09180630577707621,0.008253787137911568
597,2,0.8076249999999986,-0.09231703798781192,0.007293900840523915
598,2,0.8077499999999984,-0.09275014146451806,0.006976595519202664
599,2,0.8078749999999986,-0.09349205427073916,0.007702258661058531
600,2,0.8081249999999984,-0.09502777495066675,0.009972005052379058
601,2,0.8082499999999986,-0.09513905672305578,0.010315060660635767
602,2,0.8083749999999986,-0.09528681631461464,0.01054540094095048
603,2,0.8086249999999986,-0.09532978348288226,0.011330169508697743
604,2,0.8087499999999984,-0.09549796854390365,0.011898883395048939
605,2,0.8088749999999985,-0.09590872640307811,0.012371104182166881
606,2,0.8089999999999986,-0.09618494010773355,0.012746247890358664
607,2,0.8092499999999985,-0.09529937002632664,0.013308329228837037
608,2,0.8093749999999986,-0.09396769929821233,0.01356883242856903
609,2,0.8094999999999984,-0.09210393440211127,0.013553222772084456
610,2,0.8096249999999985,-0.09004743751269118,0.013218658612095018
611,2,0.8098749999999985,-0.08774570178259923,0.011955640418699343
612,2,0.8099999999999985,-0.08775531359143926,0.011365847289717458
613,2,0.8101249999999984,-0.08809593233231018,0.011006645845179101
614,2,0.8103749999999984,-0.0904183034424486,0.011380383766174482
615,2,0.8104999999999984,-0.09100115607895658,0.01130987620733138
616,2,0.8106249999999985,-0.0903531099066462,0.010617934108662424
617,2,0.8107499999999984,-0.08981427784566189,0.010047249592199515
618,2,0.8109999999999985,-0.09017121356532351,0.009654187735779647
619,2,0.8111249999999984,-0.09031460072829234,0.009359624538266291
620,2,0.8112499999999985,-0.09041899865534062,0.009130980008443037
621,2,0.8113749999999985,-0.09090466223135386,0.009086531137383063
622,2,0.8116249999999985,-0.09216680122464536,0.00921937063920544
623,2,0.8117499999999984,-0.09229643006058354,0.009517017750549011
624,2,0.8118749999999985,-0.09209146369090064,0.010159038251128877
625,2,0.8121249999999984,-0.09021082148585535,0.011631578919913042
626,2,0.8122499999999985,-0.08925516905128637,0.012344856536955074
627,2,0.8123749999999983,-0.08859365479378058,0.012858751878422354
628,2,0.8124999999999984,-0.08786433404789774,0.013133793552397082
629,2,0.8127499999999983,-0.0866793868884434,0.013460143011343633
630,2,0.8128749999999985,-0.0863580083915056,0.013513991060747547
631,2,0.8129999999999985,-0.08635590949824488,0.01361528808694842
632,2,0.8132499999999985,-0.08580085814322706,0.013382252461771552
633,2,0.8133749999999985,-0.0845759405607963,0.013206666449496711
634,2,0.8134999999999983,-0.08295043437573042,0.01298858429361877
635,2,0.8136249999999985,-0.08229587664179103,0.012864675996163697
636,2,0.8138749999999983,-0.08424605102415214,0.012587014057198472
637,2,0.8139999999999985,-0.08447100071841042,0.011757865326335649
638,2,0.8141249999999983,-0.08473693342106181,0.010860850283412696
639,2,0.8142499999999984,-0.08559796940730725,0.010219395088497866
640,2,0.8144999999999983,-0.08681203199666461,0.008927302449637057
641,2,0.8146249999999984,-0.08723425526257966,0.008318375855709147
642,2,0.8147499999999983,-0.08760758483289022,0.007820373877178296
643,2,0.8149999999999984,-0.08874850904630271,0.0070053503343441145
644,2,0.8151249999999983,-0.08972047575713521,0.006588354342539897
645,2,0.8152499999999984,-0.09054127798996671,0.006161009011610312
646,2,0.8153749999999984,-0.09104326296073643,0.0058808989232573385
647,2,0.8156249999999984,-0.09043096942908828,0.005121683939551478
648,2,0.8157499999999983,-0.09021466127178077,0.005129874639187979
649,2,0.8158749999999984,-0.09159520449663744,0.006179743991635739
650,2,0.8159999999999984,-0.0935184252652734,0.007485368588591242
651,2,0.8162499999999984,-0.0949659076319834,0.009362063779585709
652,2,0.8163749999999983,-0.09447508867076115,0.010082923055333072
653,2,0.8164999999999983,-0.09385009315894054,0.010802667242312908
654,2,0.8167499999999983,-0.09365716702028366,0.011720787863279169
655,2,0.8168749999999984,-0.0941117016444463,0.012171614340430726
656,2,0.8169999999999984,-0.09357277513399764,0.011638251913983618
657,2,0.8171249999999983,-0.09343629720524048,0.011598711768078815
658,2,0.8173749999999984,-0.09423412234034852,0.012343543625725765
659,2,0.8174999999999983,-0.09433478251972044,0.012384416432554437
660,2,0.8176249999999984,-0.0939986850412994,0.01208121147043796
661,2,0.8177499999999982,-0.08995848458283992,0.011606958719931308
662,2,0.8179999999999982,-0.09256498003092618,0.011758117501268355
663,2,0.8181249999999982,-0.0942594908500118,0.011245439482685311
664,2,0.8182499999999984,-0.09428095020669101,0.010732895166552847
665,2,0.8184999999999982,-0.09195742249342344,0.010726062755762296
666,2,0.8186249999999984,-0.09070199961241894,0.011233455886212067
667,2,0.8187499999999982,-0.09007476308510262,0.012141494963082195
668,2,0.8188749999999982,-0.09000129442224399,0.013436157106845795
669,2,0.8191249999999982,-0.08489770612627877,0.014712430690402144
670,2,0.8192499999999983,-0.0837872709415215,0.014785712098126262
